t,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,wx_vicon,wy_vicon,wz_vicon,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,motor_motor_m1,motor_motor_m2,motor_motor_m3,motor_motor_m4,est_stateEstimate_x,est_stateEstimate_y,est_stateEstimate_z,est_stateEstimate_vx,est_stateEstimate_vy,est_stateEstimate_vz,est_stateEstimate_ax,est_stateEstimate_ay,est_stateEstimate_az,att_stateEstimate_roll,att_stateEstimate_pitch,att_stateEstimate_yaw,att_stateEstimate_qx,att_stateEstimate_qy,att_stateEstimate_qz,att_stateEstimate_qw,sp_ctrltarget_x,sp_ctrltarget_y,sp_ctrltarget_z,sp_ctrltarget_yaw,pid_controller_roll,pid_controller_pitch,pid_controller_yaw,pid_controller_cmd_thrust,pwr_pm_vbat
1772426661.140738487,0.015324000,0.007632000,0.054232000,0.001154980,-0.010668480,-0.026263500,0.999597460,0.002870000,-0.021269000,-0.052567000,-0.002825022,0.000507479,-0.000181974,0.002770119,-0.014903457,-0.018202499,0.009863178,-0.001292839,1.000276485,0.001508535,-0.000275443,0.000965724,0.000000000,0.000000000,0.000000000,0.000000000,0.015246992,0.007609408,0.054190940,-0.006138691,-0.002726641,-0.003405288,-0.001570211,-0.000952563,0.000256644,-0.008710047,0.686679826,-2.373306742,-0.000200091,-0.005989523,-0.020709593,0.999765650,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.378578589,0.000000000,4.164809227
1772426661.150738478,0.015311000,0.007634000,0.054237000,0.001162130,-0.010542260,-0.026251670,0.999599100,0.002877000,-0.021017000,-0.052543000,-0.001056139,0.000296873,-0.000392463,0.004064088,-0.008001207,-0.009102343,0.008418534,-0.000522574,1.000640594,0.000359322,0.000440391,0.000852846,0.000000000,0.000000000,0.000000000,0.000000000,0.015251419,0.007606424,0.054192747,-0.005998729,-0.002755408,-0.003231793,-0.004036269,-0.000007477,0.000103489,-0.008735857,0.687017600,-2.377676169,-0.000200606,-0.005992458,-0.020747714,0.999764920,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.382794523,0.000000000,4.164809227
1772426661.160737991,0.015298000,0.007636000,0.054227000,0.001151750,-0.010597480,-0.026287970,0.999597570,0.002860000,-0.021127000,-0.052615000,0.000004118,0.000122514,-0.000374748,0.003119218,-0.005411633,-0.002414428,0.009430094,-0.000264440,1.000137487,0.001365231,0.001289553,-0.000241748,0.000000000,0.000000000,0.000000000,0.000000000,0.015252291,0.007604452,0.054197190,-0.006170388,-0.002743870,-0.002990962,-0.001299532,-0.000263548,0.000465720,-0.008950600,0.686783393,-2.379836842,-0.000202550,-0.005990372,-0.020766576,0.999764322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.385556958,0.000000000,4.164809227
1772426661.170737505,0.015303000,0.007640000,0.054223000,0.001211510,-0.010804800,-0.026390760,0.999592580,0.002993000,-0.021539000,-0.052823000,0.000499806,-0.000012102,-0.000214142,0.000776624,-0.005724554,0.002004090,0.010366033,-0.000169278,1.000006910,0.001483332,-0.000030028,-0.000930931,0.000000000,0.000000000,0.000000000,0.000000000,0.015253872,0.007604562,0.054198287,-0.006217178,-0.002720541,-0.002941105,-0.000966889,-0.000175091,-0.000149147,-0.009063776,0.686120085,-2.381117974,-0.000203484,-0.005984562,-0.020777760,0.999764156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.386622439,0.000000000,4.164809227
1772426661.180737972,0.015314000,0.007640000,0.054220000,0.001205500,-0.010933630,-0.026375520,0.999591580,0.002987000,-0.021796000,-0.052793000,0.000574981,-0.000103477,0.000004040,-0.002127014,-0.007529790,0.004295080,0.011302061,-0.000074108,0.999876320,0.001601445,-0.001349734,-0.001620179,0.000000000,0.000000000,0.000000000,0.000000000,0.015255454,0.007604671,0.054199384,-0.006263972,-0.002697210,-0.002891244,-0.000634214,-0.000086626,-0.000764072,-0.009176963,0.685456714,-2.382399228,-0.000204418,-0.005978751,-0.020788945,0.999763990,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.387688023,0.000000000,4.164809227
1772426661.190737963,0.015315000,0.007632000,0.054221000,0.001196490,-0.010804510,-0.026257610,0.999596100,0.002960000,-0.021539000,-0.052556000,0.000373699,-0.000148116,0.000194483,-0.004756513,-0.009416074,0.004598707,0.011860039,0.000029993,0.999784218,0.001369008,-0.001921561,-0.001604840,0.000000000,0.000000000,0.000000000,0.000000000,0.015257036,0.007604781,0.054200482,-0.006310764,-0.002673880,-0.002841384,-0.000301554,0.000001835,-0.001378969,-0.008946338,0.684658280,-2.385387717,-0.000202417,-0.005971822,-0.020815006,0.999763718,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.388952695,0.000000000,4.164809227
1772426661.200737715,0.015315000,0.007634000,0.054234000,0.001104210,-0.010620750,-0.026229320,0.999598920,0.002765000,-0.021177000,-0.052497000,0.000100175,-0.000077739,0.000071465,-0.005452297,-0.000999444,0.002961354,0.011717474,0.000150649,0.999763433,0.000486940,-0.001107503,-0.000283804,0.000000000,0.000000000,0.000000000,0.000000000,0.015256326,0.007605263,0.054202155,-0.006299477,-0.002645472,-0.002788407,-0.000520304,-0.000005633,-0.001613944,-0.008609380,0.684310869,-2.387438846,-0.000199521,-0.005968849,-0.020832883,0.999763050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.390866929,0.000000000,4.164809227
1772426661.210737705,0.015321000,0.007635000,0.054233000,0.001093980,-0.010804850,-0.026225830,0.999597050,0.002754000,-0.021545000,-0.052490000,-0.000210801,-0.000076010,-0.000227525,-0.003836472,-0.000356227,-0.001435245,0.011574906,0.000271309,0.999742647,-0.000395150,-0.000293426,0.001037263,0.000000000,0.000000000,0.000000000,0.000000000,0.015254818,0.007605875,0.054204029,-0.006268000,-0.002615298,-0.002734344,-0.001039295,-0.000065333,-0.001642067,-0.008205708,0.684361596,-2.388559407,-0.000196067,-0.005969363,-0.020842638,0.999762850,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.392781208,0.000000000,4.164809227
1772426661.220738411,0.015307000,0.007632000,0.054225000,0.001065040,-0.011010550,-0.026300940,0.999592860,0.002709000,-0.021958000,-0.052641000,-0.000287840,0.000016259,-0.000292949,-0.000313392,-0.009546369,-0.007467618,0.011432328,0.000391977,0.999721860,-0.001277302,0.000520710,0.002358425,0.000000000,0.000000000,0.000000000,0.000000000,0.015253311,0.007606487,0.054205904,-0.006236521,-0.002585122,-0.002680278,-0.001558324,-0.000125037,-0.001670192,-0.007802008,0.684412326,-2.389680048,-0.000192612,-0.005969877,-0.020852394,0.999762649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.394695625,0.000000000,4.164809227
1772426661.230738401,0.015311000,0.007635000,0.054220000,0.001140950,-0.010983670,-0.026361180,0.999591490,0.002861000,-0.021900000,-0.052763000,-0.000057848,0.000031469,-0.000149981,0.002820654,-0.014726237,-0.006637698,0.011228822,0.000261637,1.000554352,0.000202964,0.001545781,0.002375448,0.000000000,0.000000000,0.000000000,0.000000000,0.015246795,0.007608427,0.054204315,-0.006221424,-0.002522176,-0.002724312,-0.000606440,0.000677956,0.000048537,-0.008013862,0.683795795,-2.391596911,-0.000194448,-0.005964456,-0.020869130,0.999762414,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.396840363,0.000000000,4.164809227
