t,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,wx_vicon,wy_vicon,wz_vicon,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,motor_motor_m1,motor_motor_m2,motor_motor_m3,motor_motor_m4,est_stateEstimate_x,est_stateEstimate_y,est_stateEstimate_z,est_stateEstimate_vx,est_stateEstimate_vy,est_stateEstimate_vz,est_stateEstimate_ax,est_stateEstimate_ay,est_stateEstimate_az,att_stateEstimate_roll,att_stateEstimate_pitch,att_stateEstimate_yaw,att_stateEstimate_qx,att_stateEstimate_qy,att_stateEstimate_qz,att_stateEstimate_qw,sp_ctrltarget_x,sp_ctrltarget_y,sp_ctrltarget_z,sp_ctrltarget_yaw,pid_controller_roll,pid_controller_pitch,pid_controller_yaw,pid_controller_cmd_thrust,pwr_pm_vbat
1772687747.821928740,0.014928000,0.005977000,0.054486000,-0.013642570,-0.024268990,0.002993500,-0.999607890,0.027165000,0.048620000,-0.005329000,0.001749599,0.002554767,-0.005176514,0.186414444,-0.243026806,0.035407539,0.012962345,0.001534068,1.000531411,-0.003750601,-0.000510959,0.002409694,0.000000000,0.000000000,0.000000000,0.000000000,0.015971555,0.005702240,0.054453997,0.053664918,-0.015760662,0.000241378,0.015843661,-0.005407796,0.000547503,0.417433655,-0.157280850,-0.293546957,0.003646285,0.001363190,-0.002566656,0.999988137,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.293258514,0.000000000,3.895601273
1772687747.831928730,0.014958000,0.006030000,0.054392000,-0.014277060,-0.023300920,0.002855260,-0.999622470,0.028445000,0.046683000,-0.005049000,-0.000409247,-0.000019950,0.000001593,-0.060490979,0.094961489,-0.031848421,0.013852301,0.003182988,1.003319606,0.003852913,0.000255629,0.002814362,0.000000000,0.000000000,0.000000000,0.000000000,0.015971536,0.005706150,0.054452403,0.053666728,-0.015781691,0.000386724,0.016301077,-0.004019310,0.002664842,0.416687560,-0.156362607,-0.291951043,0.003639735,0.001355244,-0.002552691,0.999988199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.291266713,0.000000000,3.895601273
1772687747.841928244,0.014925000,0.005994000,0.054460000,-0.013340750,-0.024702050,0.003251210,-0.999600550,0.026546000,0.049491000,-0.005848000,-0.001244835,-0.001018251,0.002176990,-0.166366957,0.237821732,-0.060648890,0.013057845,0.003206633,1.001094703,0.001699021,-0.001120345,0.001706087,0.000000000,0.000000000,0.000000000,0.000000000,0.015960037,0.005701087,0.054467810,0.053676693,-0.015766381,0.000668952,0.016203683,-0.004853870,0.001814149,0.416793755,-0.157230553,-0.290379258,0.003640662,0.001362866,-0.002539004,0.999988253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.290338083,0.000000000,3.895601273
1772687747.851927519,0.014923000,0.005955000,0.054508000,-0.012427040,-0.026152460,0.003440000,-0.999574800,0.024700000,0.052392000,-0.006236000,-0.001136905,-0.000900996,0.002190277,-0.168358960,0.237364949,-0.061062698,0.012469628,0.000222477,0.999993542,-0.004765287,-0.001329398,0.002361751,0.000000000,0.000000000,0.000000000,0.000000000,0.015951355,0.005684552,0.054490985,0.053658524,-0.015944435,0.000815277,0.015567438,-0.006419926,0.000050812,0.417113636,-0.157208657,-0.289953622,0.003643448,0.001362681,-0.002535292,0.999988198,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289689136,0.000000000,3.895601273
1772687747.861927271,0.014906000,0.005977000,0.054501000,-0.011837460,-0.027035940,0.003677400,-0.999557610,0.023502000,0.054161000,-0.006721000,-0.000465194,-0.000129047,0.000882055,-0.103757895,0.145320918,-0.043067362,0.013519882,0.001492408,1.000537863,-0.000686250,-0.001308610,0.002537513,0.000000000,0.000000000,0.000000000,0.000000000,0.015646000,0.005788527,0.054465847,0.052769208,-0.015694533,0.000697370,0.015858985,-0.006438670,0.000202238,0.416824015,-0.156394021,-0.289428369,0.003640896,0.001355596,-0.002530679,0.999988248,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289486031,0.000000000,3.895601273
1772687747.871926785,0.014891000,0.005999000,0.054495000,-0.011326290,-0.027361890,0.003947280,-0.999553630,0.022462000,0.054816000,-0.007282000,0.000390559,0.000836735,-0.000907076,-0.009736469,0.013491552,-0.016709858,0.013941031,0.001302791,1.001348058,0.000197130,-0.003096208,-0.003741362,0.000000000,0.000000000,0.000000000,0.000000000,0.015438711,0.005854226,0.054458829,0.052163147,-0.015634413,0.000632868,0.016575748,-0.005482343,0.001412946,0.416227323,-0.154724614,-0.289606401,0.003635655,0.001341035,-0.002532173,0.999988258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289569065,0.000000000,3.895601273
1772687747.881926298,0.014921000,0.005988000,0.054478000,-0.011511000,-0.027345470,0.003933920,-0.999552020,0.022833000,0.054784000,-0.007246000,0.000377738,0.000788014,-0.001089330,0.028367891,-0.039428198,-0.006387220,0.014256054,0.002356447,1.000917399,0.003115080,-0.001898269,-0.003450759,0.000000000,0.000000000,0.000000000,0.000000000,0.015448381,0.005857844,0.054436686,0.052247952,-0.015827053,0.000595602,0.016515873,-0.005436636,0.000765678,0.416015940,-0.154581610,-0.289561273,0.003633806,0.001339793,-0.002531772,0.999988317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289491206,0.000000000,3.895601273
1772687747.891926050,0.014970000,0.006030000,0.054388000,-0.012938260,-0.025304860,0.003507030,-0.999589900,0.025724000,0.050701000,-0.006365000,0.000394095,0.000539517,-0.001029226,0.050463460,-0.068904272,0.001408181,0.011717008,0.003387640,0.998680510,0.001122869,-0.004049738,-0.001107418,0.000000000,0.000000000,0.000000000,0.000000000,0.015444658,0.005846632,0.054449614,0.052328228,-0.015973255,0.000750150,0.015531040,-0.004547590,-0.000374566,0.415307899,-0.153975208,-0.289853174,0.003627617,0.001334508,-0.002534292,0.999988317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289624132,0.000000000,3.895601273
1772687747.901925564,0.014923000,0.006010000,0.054465000,-0.012565440,-0.025959890,0.003792970,-0.999576810,0.024960000,0.052017000,-0.006940000,0.000030790,-0.000315303,0.000387859,0.032307270,-0.037268349,0.003155001,0.011320603,0.002211311,0.999844581,-0.001634346,-0.001121205,-0.000487104,0.000000000,0.000000000,0.000000000,0.000000000,0.015439848,0.005838355,0.054468112,0.052334370,-0.016012266,0.000793359,0.014435064,-0.004590471,-0.000474146,0.414441351,-0.153065429,-0.289950116,0.003620037,0.001326585,-0.002535099,0.999988317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289976064,0.000000000,3.895601273
1772687747.911925554,0.014910000,0.006000000,0.054473000,-0.012385060,-0.026115830,0.003921150,-0.999574510,0.024591000,0.052330000,-0.007202000,0.000027080,-0.000031392,-0.000103074,0.029877382,-0.040949128,0.011848770,0.012035911,0.002377361,1.000730405,-0.000104722,-0.000124759,-0.002189885,0.000000000,0.000000000,0.000000000,0.000000000,0.015438185,0.005829230,0.054481774,0.052255361,-0.016033197,0.000774321,0.014663971,-0.005026023,0.000898102,0.413985830,-0.152510459,-0.288921808,0.003616038,0.001321784,-0.002526103,0.999988417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.289675111,0.000000000,3.895601273
