t,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,wx_vicon,wy_vicon,wz_vicon,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,motor_motor_m1,motor_motor_m2,motor_motor_m3,motor_motor_m4,est_stateEstimate_x,est_stateEstimate_y,est_stateEstimate_z,est_stateEstimate_vx,est_stateEstimate_vy,est_stateEstimate_vz,est_stateEstimate_ax,est_stateEstimate_ay,est_stateEstimate_az,att_stateEstimate_roll,att_stateEstimate_pitch,att_stateEstimate_yaw,att_stateEstimate_qx,att_stateEstimate_qy,att_stateEstimate_qz,att_stateEstimate_qw,sp_ctrltarget_x,sp_ctrltarget_y,sp_ctrltarget_z,sp_ctrltarget_yaw,pid_controller_roll,pid_controller_pitch,pid_controller_yaw,pid_controller_cmd_thrust,pwr_pm_vbat
1772725538.811106443,0.015795000,0.009504000,0.071430000,0.011950400,-0.020472840,-0.006738290,-0.999696280,-0.023640000,0.041106000,0.012995000,-0.003088212,0.000936190,-0.001963697,-0.008564675,-0.076442995,0.028702261,0.008473094,-0.008669247,0.999066105,0.000304802,0.000628674,-0.001330374,0.000000000,0.000000000,0.000000000,0.000000000,0.016205189,0.009596543,0.071371734,0.041858460,0.010395697,-0.005439269,0.012293072,0.002155971,-0.001845064,-0.594436936,-0.204406825,0.532731318,-0.005195641,0.001759628,0.004658120,0.999973067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.821106672,0.015775000,0.009515000,0.071415000,0.011990990,-0.020276680,-0.006773280,-0.999699550,-0.023722000,0.040715000,0.013067000,-0.000614200,0.000009382,-0.000357751,0.001885432,-0.040343763,0.008550110,0.008941821,-0.008706457,0.998748322,0.002098656,-0.001125467,-0.000639352,0.000000000,0.000000000,0.000000000,0.000000000,0.016211969,0.009587369,0.071373963,0.041822372,0.010269426,-0.005332397,0.012528352,0.002000542,-0.001586766,-0.593846770,-0.205254232,0.532363239,-0.005190520,0.001767063,0.004654937,0.999973118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.831106901,0.015786000,0.009503000,0.071412000,0.011947000,-0.020079730,-0.006873870,-0.999703370,-0.023632000,0.040323000,0.013275000,0.000731722,-0.000484208,0.000438753,0.007031271,-0.018304109,-0.002843996,0.010027511,-0.008532493,0.999958798,0.000732692,-0.001635869,-0.005105268,0.000000000,0.000000000,0.000000000,0.000000000,0.016195833,0.009660920,0.071316435,0.041670743,0.010426244,-0.005530217,0.013341969,0.001478103,-0.000354433,-0.592711636,-0.205338498,0.532026915,-0.005180612,0.001767860,0.004651988,0.999973143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.841107130,0.015783000,0.009498000,0.071428000,0.011895700,-0.019994360,-0.006784100,-0.999706300,-0.023534000,0.040149000,0.013099000,0.001197806,-0.000636189,0.000633509,0.008216900,-0.007243542,-0.007475663,0.010324594,-0.009025669,0.998308986,-0.003148998,0.000057146,0.000189091,0.000000000,0.000000000,0.000000000,0.000000000,0.016181964,0.009687241,0.071307311,0.041608612,0.010405298,-0.005377641,0.013754128,0.001342210,-0.002107224,-0.592300816,-0.204694896,0.529932263,-0.005176969,0.001762355,0.004633674,0.999973297,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.851107597,0.015801000,0.009499000,0.071436000,0.011864960,-0.019964780,-0.006765130,-0.999707390,-0.023474000,0.040089000,0.013063000,0.001032305,-0.000538171,0.000434208,0.006775388,-0.004083247,-0.007337840,0.009668458,-0.008733418,0.996679188,0.001368392,-0.001577858,0.002150979,0.000000000,0.000000000,0.000000000,0.000000000,0.016180360,0.009666558,0.071326752,0.041666777,0.010204593,-0.005164804,0.013043884,0.001752241,-0.003364577,-0.592793374,-0.203990425,0.529170166,-0.005181227,0.001756222,0.004627000,0.999973303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.861107111,0.015803000,0.009500000,0.071433000,0.011830470,-0.019928430,-0.006746980,-0.999708650,-0.023406000,0.040016000,0.013029000,0.000483470,-0.000281760,0.000048543,0.004043846,-0.005743002,-0.004424832,0.008916598,-0.007613705,0.996701429,-0.002222057,-0.000914873,0.002865722,0.000000000,0.000000000,0.000000000,0.000000000,0.016182186,0.009643088,0.071345429,0.041725373,0.010016755,-0.005077770,0.012550731,0.002603400,-0.003462219,-0.592106701,-0.203108442,0.529005706,-0.005175197,0.001748560,0.004625515,0.999973402,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.871107101,0.015821000,0.009474000,0.071425000,0.011825690,-0.019971710,-0.006695000,-0.999708190,-0.023398000,0.040101000,0.012924000,-0.000130789,0.000050369,-0.000073504,0.003344867,-0.006802687,-0.001648709,0.008972648,-0.007656796,0.995767561,0.003126790,-0.003258143,0.001973005,0.000000000,0.000000000,0.000000000,0.000000000,0.016185879,0.009622922,0.071360704,0.041763677,0.009873003,-0.005084002,0.012840350,0.003687122,-0.003369329,-0.592821257,-0.202979607,0.528495825,-0.005181420,0.001747430,0.004621070,0.999973378,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.881106853,0.015808000,0.009495000,0.071421000,0.011853850,-0.019914400,-0.006731590,-0.999708750,-0.023454000,0.039987000,0.012998000,-0.000488248,0.000315832,-0.000037762,0.003502371,-0.005555479,-0.001153343,0.008835444,-0.008378594,0.996694639,0.001128885,0.001984611,0.001239822,0.000000000,0.000000000,0.000000000,0.000000000,0.016195670,0.009605300,0.071369815,0.041774718,0.009822224,-0.005164589,0.012922525,0.001333101,-0.004568447,-0.591993518,-0.202396509,0.528907193,-0.005174179,0.001742357,0.004624621,0.999973386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.891107082,0.015778000,0.009508000,0.071424000,0.011842130,-0.019887460,-0.006719700,-0.999709510,-0.023431000,0.039933000,0.012975000,-0.000620261,0.000449418,0.000154876,0.001888079,-0.000869314,-0.005172697,0.007896995,-0.008554365,0.998264413,-0.000381110,0.002703046,0.001762711,0.000000000,0.000000000,0.000000000,0.000000000,0.016203077,0.009593782,0.071370155,0.041792285,0.009791938,-0.005336850,0.010695741,0.002486289,-0.000364689,-0.591626150,-0.203095837,0.529155462,-0.005171005,0.001748463,0.004626813,0.999973390,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
1772725538.901107550,0.015800000,0.009491000,0.071433000,0.011753270,-0.019670160,-0.006745450,-0.999714680,-0.023255000,0.039498000,0.013035000,-0.000421407,0.000397669,0.000085528,-0.001843005,0.000569985,-0.007295651,0.008534197,-0.008012762,0.999520429,-0.000185041,0.000841812,0.004097054,0.000000000,0.000000000,0.000000000,0.000000000,0.016207047,0.009584415,0.071373277,0.041757267,0.009670153,-0.005340687,0.012878841,0.000854788,-0.000182576,-0.591402679,-0.203747056,0.529265419,-0.005169083,0.001754150,0.004627798,0.999973381,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.383724183,0.000000000,4.101466179
